,Time (q:q+length),q:q+length,Time (0:0+length),0:0+length,Time (2016+q:2016+q+length),2016+q:2016+q+length
1080,2020-01-14T08:35:02.000000000Z,0,2020-01-14T08:25:02.000000000Z,2,2020-02-22T11:35:02.000000000Z,2
1081,2020-01-14T08:40:02.000000000Z,0,2020-01-14T08:30:02.000000000Z,4,2020-02-22T11:40:02.000000000Z,0
1082,2020-01-14T08:45:02.000000000Z,2,2020-01-14T08:35:02.000000000Z,0,2020-02-22T11:45:02.000000000Z,2
1083,2020-01-14T08:50:02.000000000Z,5,2020-01-14T08:40:02.000000000Z,0,2020-02-22T11:50:02.000000000Z,4
1084,2020-01-14T08:55:02.000000000Z,1,2020-01-14T08:45:02.000000000Z,2,2020-02-22T11:55:02.000000000Z,4
1085,2020-01-14T09:00:02.000000000Z,0,2020-01-14T08:50:02.000000000Z,5,2020-02-22T12:00:02.000000000Z,5
1086,2020-01-14T09:05:03.000000000Z,2,2020-01-14T08:55:02.000000000Z,1,2020-02-22T12:05:02.000000000Z,8
1087,2020-01-14T09:10:02.000000000Z,1,2020-01-14T09:00:02.000000000Z,0,2020-02-22T12:10:27.000000000Z,9
1088,2020-01-14T09:15:02.000000000Z,0,2020-01-14T09:05:03.000000000Z,2,2020-02-22T12:15:02.000000000Z,9
1089,2020-01-14T09:20:02.000000000Z,2,2020-01-14T09:10:02.000000000Z,1,2020-02-22T12:20:02.000000000Z,8
1090,2020-01-14T09:25:02.000000000Z,4,2020-01-14T09:15:02.000000000Z,0,2020-02-22T12:25:02.000000000Z,10
1091,2020-01-14T09:30:02.000000000Z,2,2020-01-14T09:20:02.000000000Z,2,2020-02-22T12:30:02.000000000Z,11
1092,2020-01-14T09:35:02.000000000Z,2,2020-01-14T09:25:02.000000000Z,4,2020-02-22T12:35:02.000000000Z,12
1093,2020-01-14T09:40:02.000000000Z,0,2020-01-14T09:30:02.000000000Z,2,2020-02-22T12:40:02.000000000Z,14
1094,2020-01-14T09:45:02.000000000Z,1,2020-01-14T09:35:02.000000000Z,2,2020-02-22T12:45:02.000000000Z,15
1095,2020-01-14T09:50:02.000000000Z,1,2020-01-14T09:40:02.000000000Z,0,2020-02-22T12:50:02.000000000Z,11
1096,2020-01-14T09:55:02.000000000Z,4,2020-01-14T09:45:02.000000000Z,1,2020-02-22T12:55:02.000000000Z,10
1097,2020-01-14T10:00:02.000000000Z,3,2020-01-14T09:50:02.000000000Z,1,2020-02-22T13:00:02.000000000Z,11
1098,2020-01-14T10:05:02.000000000Z,0,2020-01-14T09:55:02.000000000Z,4,2020-02-22T13:05:02.000000000Z,13
1099,2020-01-14T10:10:02.000000000Z,2,2020-01-14T10:00:02.000000000Z,3,2020-02-22T13:10:02.000000000Z,15
1100,2020-01-14T10:15:02.000000000Z,2,2020-01-14T10:05:02.000000000Z,0,2020-02-22T13:15:02.000000000Z,18
1101,2020-01-14T10:20:02.000000000Z,2,2020-01-14T10:10:02.000000000Z,2,2020-02-22T13:20:02.000000000Z,19
1102,2020-01-14T10:25:02.000000000Z,2,2020-01-14T10:15:02.000000000Z,2,2020-02-22T13:25:02.000000000Z,19
1103,2020-01-14T10:30:02.000000000Z,1,2020-01-14T10:20:02.000000000Z,2,2020-02-22T13:30:02.000000000Z,23
1104,2020-01-14T10:35:02.000000000Z,1,2020-01-14T10:25:02.000000000Z,2,2020-02-22T13:35:02.000000000Z,23
1105,2020-01-14T10:40:27.000000000Z,0,2020-01-14T10:30:02.000000000Z,1,2020-02-22T13:40:02.000000000Z,22
1106,2020-01-14T10:45:02.000000000Z,0,2020-01-14T10:35:02.000000000Z,1,2020-02-22T13:45:02.000000000Z,20
1107,2020-01-14T10:50:02.000000000Z,0,2020-01-14T10:40:27.000000000Z,0,2020-02-22T13:50:02.000000000Z,18
1108,2020-01-14T10:55:02.000000000Z,2,2020-01-14T10:45:02.000000000Z,0,2020-02-22T13:55:02.000000000Z,18
1109,2020-01-14T11:00:02.000000000Z,3,2020-01-14T10:50:02.000000000Z,0,2020-02-22T14:00:02.000000000Z,18
1110,2020-01-14T11:05:02.000000000Z,4,2020-01-14T10:55:02.000000000Z,2,2020-02-22T14:05:02.000000000Z,16
1111,2020-01-14T11:10:02.000000000Z,2,2020-01-14T11:00:02.000000000Z,3,2020-02-22T14:10:02.000000000Z,16
1112,2020-01-14T11:15:02.000000000Z,0,2020-01-14T11:05:02.000000000Z,4,2020-02-22T14:15:02.000000000Z,14
1113,2020-01-14T11:20:02.000000000Z,2,2020-01-14T11:10:02.000000000Z,2,2020-02-22T14:20:02.000000000Z,13
1114,2020-01-14T11:25:02.000000000Z,0,2020-01-14T11:15:02.000000000Z,0,2020-02-22T14:25:02.000000000Z,11
1115,2020-01-14T11:30:02.000000000Z,1,2020-01-14T11:20:02.000000000Z,2,2020-02-22T14:30:02.000000000Z,12
1116,2020-01-14T11:35:02.000000000Z,0,2020-01-14T11:25:02.000000000Z,0,2020-02-22T14:35:02.000000000Z,13
1117,2020-01-14T11:40:02.000000000Z,0,2020-01-14T11:30:02.000000000Z,1,2020-02-22T14:40:02.000000000Z,14
1118,2020-01-14T11:45:02.000000000Z,0,2020-01-14T11:35:02.000000000Z,0,2020-02-22T14:45:02.000000000Z,14
1119,2020-01-14T11:50:02.000000000Z,1,2020-01-14T11:40:02.000000000Z,0,2020-02-22T14:50:02.000000000Z,14
1120,2020-01-14T11:55:02.000000000Z,1,2020-01-14T11:45:02.000000000Z,0,2020-02-22T14:55:02.000000000Z,14
1121,2020-01-14T12:00:02.000000000Z,2,2020-01-14T11:50:02.000000000Z,1,2020-02-22T15:00:02.000000000Z,12
1122,2020-01-14T12:05:02.000000000Z,2,2020-01-14T11:55:02.000000000Z,1,2020-02-22T15:05:02.000000000Z,11
1123,2020-01-14T12:10:02.000000000Z,2,2020-01-14T12:00:02.000000000Z,2,2020-02-22T15:10:02.000000000Z,12
1124,2020-01-14T12:15:02.000000000Z,2,2020-01-14T12:05:02.000000000Z,2,2020-02-22T15:15:02.000000000Z,10
1125,2020-01-14T12:20:02.000000000Z,2,2020-01-14T12:10:02.000000000Z,2,2020-02-22T15:20:02.000000000Z,10
1126,2020-01-14T12:25:02.000000000Z,2,2020-01-14T12:15:02.000000000Z,2,2020-02-22T15:25:02.000000000Z,9
1127,2020-01-14T12:30:02.000000000Z,2,2020-01-14T12:20:02.000000000Z,2,2020-02-22T15:30:02.000000000Z,9
1128,2020-01-14T12:35:02.000000000Z,2,2020-01-14T12:25:02.000000000Z,2,2020-02-22T15:35:02.000000000Z,9
1129,2020-01-14T12:40:02.000000000Z,2,2020-01-14T12:30:02.000000000Z,2,2020-02-22T15:40:02.000000000Z,7
1130,2020-01-14T12:45:02.000000000Z,2,2020-01-14T12:35:02.000000000Z,2,2020-02-22T15:45:02.000000000Z,7
1131,2020-01-14T12:50:27.000000000Z,2,2020-01-14T12:40:02.000000000Z,2,2020-02-22T15:50:01.000000000Z,6
1132,2020-01-14T12:55:02.000000000Z,2,2020-01-14T12:45:02.000000000Z,2,2020-02-22T15:55:03.000000000Z,5
1133,2020-01-14T13:00:02.000000000Z,0,2020-01-14T12:50:27.000000000Z,2,2020-02-22T16:00:02.000000000Z,5
1134,2020-01-14T13:05:02.000000000Z,1,2020-01-14T12:55:02.000000000Z,2,2020-02-22T16:05:02.000000000Z,4
1135,2020-01-14T13:10:02.000000000Z,2,2020-01-14T13:00:02.000000000Z,0,2020-02-22T16:10:02.000000000Z,4
1136,2020-01-14T13:15:02.000000000Z,2,2020-01-14T13:05:02.000000000Z,1,2020-02-22T16:15:02.000000000Z,4
1137,2020-01-14T13:20:02.000000000Z,6,2020-01-14T13:10:02.000000000Z,2,2020-02-22T16:20:02.000000000Z,4
1138,2020-01-14T13:25:02.000000000Z,6,2020-01-14T13:15:02.000000000Z,2,2020-02-22T16:25:02.000000000Z,4
1139,2020-01-14T13:30:02.000000000Z,6,2020-01-14T13:20:02.000000000Z,6,2020-02-22T16:30:27.000000000Z,2
1140,2020-01-14T13:35:02.000000000Z,5,2020-01-14T13:25:02.000000000Z,6,2020-02-22T16:35:02.000000000Z,1
1141,2020-01-14T13:40:02.000000000Z,5,2020-01-14T13:30:02.000000000Z,6,2020-02-22T16:40:02.000000000Z,0
1142,2020-01-14T13:45:02.000000000Z,6,2020-01-14T13:35:02.000000000Z,5,2020-02-22T16:45:02.000000000Z,0
1143,2020-01-14T13:50:02.000000000Z,6,2020-01-14T13:40:02.000000000Z,5,2020-02-22T16:50:02.000000000Z,0
1144,2020-01-14T13:55:02.000000000Z,6,2020-01-14T13:45:02.000000000Z,6,2020-02-22T16:55:02.000000000Z,2
1145,2020-01-14T14:00:02.000000000Z,6,2020-01-14T13:50:02.000000000Z,6,2020-02-22T17:00:02.000000000Z,3
1146,2020-01-14T14:05:02.000000000Z,8,2020-01-14T13:55:02.000000000Z,6,2020-02-22T17:05:02.000000000Z,3
1147,2020-01-14T14:10:02.000000000Z,8,2020-01-14T14:00:02.000000000Z,6,2020-02-22T17:10:02.000000000Z,3
1148,2020-01-14T14:15:02.000000000Z,8,2020-01-14T14:05:02.000000000Z,8,2020-02-22T17:15:02.000000000Z,3
1149,2020-01-14T14:20:02.000000000Z,9,2020-01-14T14:10:02.000000000Z,8,2020-02-22T17:20:02.000000000Z,0
1150,2020-01-14T14:25:02.000000000Z,11,2020-01-14T14:15:02.000000000Z,8,2020-02-22T17:25:02.000000000Z,0
1151,2020-01-14T14:30:02.000000000Z,11,2020-01-14T14:20:02.000000000Z,9,2020-02-22T17:30:02.000000000Z,2
1152,2020-01-14T14:35:02.000000000Z,12,2020-01-14T14:25:02.000000000Z,11,2020-02-22T17:35:02.000000000Z,2
1153,2020-01-14T14:40:02.000000000Z,12,2020-01-14T14:30:02.000000000Z,11,2020-02-22T17:40:02.000000000Z,2
1154,2020-01-14T14:45:02.000000000Z,14,2020-01-14T14:35:02.000000000Z,12,2020-02-22T17:45:02.000000000Z,0
1155,2020-01-14T14:50:02.000000000Z,14,2020-01-14T14:40:02.000000000Z,12,2020-02-22T17:50:02.000000000Z,1
1156,2020-01-14T14:55:02.000000000Z,13,2020-01-14T14:45:02.000000000Z,14,2020-02-22T17:55:02.000000000Z,2
1157,2020-01-14T15:00:28.000000000Z,15,2020-01-14T14:50:02.000000000Z,14,2020-02-22T18:00:02.000000000Z,2
1158,2020-01-14T15:05:02.000000000Z,16,2020-01-14T14:55:02.000000000Z,13,2020-02-22T18:05:02.000000000Z,2
1159,2020-01-14T15:10:02.000000000Z,18,2020-01-14T15:00:28.000000000Z,15,2020-02-22T18:10:02.000000000Z,2
1160,2020-01-14T15:15:02.000000000Z,18,2020-01-14T15:05:02.000000000Z,16,2020-02-22T18:15:02.000000000Z,2
1161,2020-01-14T15:20:02.000000000Z,18,2020-01-14T15:10:02.000000000Z,18,2020-02-22T18:20:02.000000000Z,2
1162,2020-01-14T15:25:02.000000000Z,18,2020-01-14T15:15:02.000000000Z,18,2020-02-22T18:25:02.000000000Z,2
1163,2020-01-14T15:30:02.000000000Z,18,2020-01-14T15:20:02.000000000Z,18,2020-02-22T18:30:02.000000000Z,2
1164,2020-01-14T15:35:02.000000000Z,18,2020-01-14T15:25:02.000000000Z,18,2020-02-22T18:35:02.000000000Z,2
1165,2020-01-14T15:40:02.000000000Z,18,2020-01-14T15:30:02.000000000Z,18,2020-02-22T18:40:27.000000000Z,2
1166,2020-01-14T15:45:02.000000000Z,18,2020-01-14T15:35:02.000000000Z,18,2020-02-22T18:45:02.000000000Z,2
1167,2020-01-14T15:50:02.000000000Z,18,2020-01-14T15:40:02.000000000Z,18,2020-02-22T18:50:02.000000000Z,2
1168,2020-01-14T15:55:02.000000000Z,18,2020-01-14T15:45:02.000000000Z,18,2020-02-22T18:55:02.000000000Z,2
1169,2020-01-14T16:00:02.000000000Z,18,2020-01-14T15:50:02.000000000Z,18,2020-02-22T19:00:02.000000000Z,2
1170,2020-01-14T16:05:02.000000000Z,18,2020-01-14T15:55:02.000000000Z,18,2020-02-22T19:05:02.000000000Z,2
1171,2020-01-14T16:10:02.000000000Z,18,2020-01-14T16:00:02.000000000Z,18,2020-02-22T19:10:02.000000000Z,2
1172,2020-01-14T16:15:02.000000000Z,18,2020-01-14T16:05:02.000000000Z,18,2020-02-22T19:15:02.000000000Z,2
1173,2020-01-14T16:20:02.000000000Z,18,2020-01-14T16:10:02.000000000Z,18,2020-02-22T19:20:02.000000000Z,2
1174,2020-01-14T16:25:02.000000000Z,18,2020-01-14T16:15:02.000000000Z,18,2020-02-22T19:25:02.000000000Z,2
1175,2020-01-14T16:30:02.000000000Z,18,2020-01-14T16:20:02.000000000Z,18,2020-02-22T19:30:02.000000000Z,2
1176,2020-01-23T00:05:30.000000000Z,18,2020-01-14T16:25:02.000000000Z,18,2020-02-22T19:35:02.000000000Z,2
1177,2020-01-23T00:10:02.000000000Z,18,2020-01-14T16:30:02.000000000Z,18,2020-02-22T19:40:02.000000000Z,2
1178,2020-01-23T00:15:02.000000000Z,18,2020-01-23T00:05:30.000000000Z,18,2020-02-22T19:45:02.000000000Z,2
1179,2020-01-23T00:20:02.000000000Z,18,2020-01-23T00:10:02.000000000Z,18,2020-02-22T19:50:02.000000000Z,2
1180,2020-01-23T00:25:02.000000000Z,18,2020-01-23T00:15:02.000000000Z,18,2020-02-22T19:55:02.000000000Z,2
1181,2020-01-23T00:30:02.000000000Z,18,2020-01-23T00:20:02.000000000Z,18,2020-02-22T20:00:02.000000000Z,2
1182,2020-01-23T00:35:02.000000000Z,18,2020-01-23T00:25:02.000000000Z,18,2020-02-22T20:05:02.000000000Z,2
1183,2020-01-23T00:40:02.000000000Z,18,2020-01-23T00:30:02.000000000Z,18,2020-02-22T20:10:01.000000000Z,2
1184,2020-01-23T00:45:02.000000000Z,18,2020-01-23T00:35:02.000000000Z,18,2020-02-22T20:15:02.000000000Z,2
1185,2020-01-23T00:50:28.000000000Z,18,2020-01-23T00:40:02.000000000Z,18,2020-02-22T20:20:02.000000000Z,2
1186,2020-01-23T00:55:02.000000000Z,18,2020-01-23T00:45:02.000000000Z,18,2020-02-22T20:25:02.000000000Z,2
1187,2020-01-23T01:00:02.000000000Z,18,2020-01-23T00:50:28.000000000Z,18,2020-02-22T20:30:02.000000000Z,2
1188,2020-01-23T01:05:02.000000000Z,18,2020-01-23T00:55:02.000000000Z,18,2020-02-22T20:35:02.000000000Z,2
1189,2020-01-23T01:10:02.000000000Z,18,2020-01-23T01:00:02.000000000Z,18,2020-02-22T20:40:02.000000000Z,2
1190,2020-01-23T01:15:02.000000000Z,18,2020-01-23T01:05:02.000000000Z,18,2020-02-22T20:45:02.000000000Z,2
1191,2020-01-23T01:20:02.000000000Z,18,2020-01-23T01:10:02.000000000Z,18,2020-02-22T20:50:02.000000000Z,2
1192,2020-01-23T01:25:02.000000000Z,18,2020-01-23T01:15:02.000000000Z,18,2020-02-22T20:55:01.000000000Z,2
1193,2020-01-23T01:30:02.000000000Z,18,2020-01-23T01:20:02.000000000Z,18,2020-02-22T21:00:02.000000000Z,2
1194,2020-01-23T01:35:02.000000000Z,18,2020-01-23T01:25:02.000000000Z,18,2020-02-22T21:05:02.000000000Z,2
1195,2020-01-23T01:40:02.000000000Z,18,2020-01-23T01:30:02.000000000Z,18,2020-02-22T21:10:02.000000000Z,2
1196,2020-01-23T01:45:02.000000000Z,18,2020-01-23T01:35:02.000000000Z,18,2020-02-22T21:15:02.000000000Z,2
1197,2020-01-23T01:50:02.000000000Z,18,2020-01-23T01:40:02.000000000Z,18,2020-02-22T21:20:02.000000000Z,2
1198,2020-01-23T01:55:02.000000000Z,18,2020-01-23T01:45:02.000000000Z,18,2020-02-22T21:25:02.000000000Z,2
1199,2020-01-23T02:00:02.000000000Z,18,2020-01-23T01:50:02.000000000Z,18,2020-02-22T21:30:02.000000000Z,2
1200,2020-01-23T02:05:02.000000000Z,18,2020-01-23T01:55:02.000000000Z,18,2020-02-22T21:35:02.000000000Z,2
1201,2020-01-23T02:10:02.000000000Z,18,2020-01-23T02:00:02.000000000Z,18,2020-02-22T21:40:02.000000000Z,2
1202,2020-01-23T02:15:02.000000000Z,18,2020-01-23T02:05:02.000000000Z,18,2020-02-22T21:45:02.000000000Z,2
1203,2020-01-23T02:20:02.000000000Z,18,2020-01-23T02:10:02.000000000Z,18,2020-02-22T21:50:02.000000000Z,2
1204,2020-01-23T02:25:02.000000000Z,18,2020-01-23T02:15:02.000000000Z,18,2020-02-22T21:55:03.000000000Z,2
1205,2020-01-23T02:30:02.000000000Z,18,2020-01-23T02:20:02.000000000Z,18,2020-02-22T22:00:02.000000000Z,2
1206,2020-01-23T02:35:02.000000000Z,18,2020-01-23T02:25:02.000000000Z,18,2020-02-22T22:05:02.000000000Z,2
1207,2020-01-23T02:40:02.000000000Z,18,2020-01-23T02:30:02.000000000Z,18,2020-02-22T22:10:02.000000000Z,2
1208,2020-01-23T02:45:02.000000000Z,18,2020-01-23T02:35:02.000000000Z,18,2020-02-22T22:15:02.000000000Z,2
1209,2020-01-23T02:50:02.000000000Z,18,2020-01-23T02:40:02.000000000Z,18,2020-02-22T22:20:02.000000000Z,2
1210,2020-01-23T02:55:02.000000000Z,18,2020-01-23T02:45:02.000000000Z,18,2020-02-22T22:25:02.000000000Z,2
1211,2020-01-23T03:00:02.000000000Z,18,2020-01-23T02:50:02.000000000Z,18,2020-02-22T22:30:02.000000000Z,2
1212,2020-01-23T03:05:02.000000000Z,18,2020-01-23T02:55:02.000000000Z,18,2020-02-22T22:35:02.000000000Z,2
1213,2020-01-23T03:10:02.000000000Z,18,2020-01-23T03:00:02.000000000Z,18,2020-02-22T22:40:02.000000000Z,2
1214,2020-01-23T03:15:02.000000000Z,18,2020-01-23T03:05:02.000000000Z,18,2020-02-22T22:45:02.000000000Z,2
1215,2020-01-23T03:20:02.000000000Z,18,2020-01-23T03:10:02.000000000Z,18,2020-02-22T22:50:02.000000000Z,2
1216,2020-01-23T03:25:02.000000000Z,18,2020-01-23T03:15:02.000000000Z,18,2020-02-22T22:55:02.000000000Z,2
1217,2020-01-23T03:30:02.000000000Z,19,2020-01-23T03:20:02.000000000Z,18,2020-02-22T23:00:02.000000000Z,2
1218,2020-01-23T03:35:02.000000000Z,19,2020-01-23T03:25:02.000000000Z,18,2020-02-22T23:05:02.000000000Z,1
1219,2020-01-23T03:40:02.000000000Z,19,2020-01-23T03:30:02.000000000Z,19,2020-02-22T23:10:02.000000000Z,2
1220,2020-01-23T03:45:02.000000000Z,21,2020-01-23T03:35:02.000000000Z,19,2020-02-22T23:15:02.000000000Z,2
1221,2020-01-23T03:50:02.000000000Z,21,2020-01-23T03:40:02.000000000Z,19,2020-02-22T23:20:02.000000000Z,2
1222,2020-01-23T03:55:02.000000000Z,21,2020-01-23T03:45:02.000000000Z,21,2020-02-22T23:25:02.000000000Z,0
1223,2020-01-23T04:00:02.000000000Z,21,2020-01-23T03:50:02.000000000Z,21,2020-02-22T23:30:02.000000000Z,0
1224,2020-01-23T04:05:02.000000000Z,21,2020-01-23T03:55:02.000000000Z,21,2020-02-22T23:35:02.000000000Z,1
1225,2020-01-23T04:10:02.000000000Z,21,2020-01-23T04:00:02.000000000Z,21,2020-02-22T23:40:02.000000000Z,0
1226,2020-01-23T04:15:02.000000000Z,22,2020-01-23T04:05:02.000000000Z,21,2020-02-22T23:45:02.000000000Z,2
1227,2020-01-23T04:20:02.000000000Z,22,2020-01-23T04:10:02.000000000Z,21,2020-02-22T23:50:02.000000000Z,2
1228,2020-01-23T04:25:02.000000000Z,23,2020-01-23T04:15:02.000000000Z,22,2020-02-22T23:55:01.000000000Z,2
1229,2020-01-23T04:30:02.000000000Z,23,2020-01-23T04:20:02.000000000Z,22,2020-02-23T00:00:02.000000000Z,3
1230,2020-01-23T04:35:02.000000000Z,24,2020-01-23T04:25:02.000000000Z,23,2020-02-23T00:05:02.000000000Z,3
1231,2020-01-23T04:40:02.000000000Z,26,2020-01-23T04:30:02.000000000Z,23,2020-02-23T00:10:02.000000000Z,3
1232,2020-01-23T04:45:02.000000000Z,26,2020-01-23T04:35:02.000000000Z,24,2020-02-23T00:15:02.000000000Z,3
1233,2020-01-23T04:50:02.000000000Z,26,2020-01-23T04:40:02.000000000Z,26,2020-02-23T00:20:02.000000000Z,3
1234,2020-01-23T04:55:02.000000000Z,26,2020-01-23T04:45:02.000000000Z,26,2020-02-23T00:25:02.000000000Z,3
1235,2020-01-23T05:00:02.000000000Z,26,2020-01-23T04:50:02.000000000Z,26,2020-02-23T00:30:02.000000000Z,3
1236,2020-01-23T05:05:02.000000000Z,26,2020-01-23T04:55:02.000000000Z,26,2020-02-23T00:35:02.000000000Z,3
1237,2020-01-23T05:10:02.000000000Z,27,2020-01-23T05:00:02.000000000Z,26,2020-02-23T00:40:02.000000000Z,3
1238,2020-01-23T05:15:02.000000000Z,27,2020-01-23T05:05:02.000000000Z,26,2020-02-23T00:45:02.000000000Z,3
1239,2020-01-23T05:20:02.000000000Z,27,2020-01-23T05:10:02.000000000Z,27,2020-02-23T00:50:04.000000000Z,3
1240,2020-01-23T05:25:02.000000000Z,28,2020-01-23T05:15:02.000000000Z,27,2020-02-23T00:55:02.000000000Z,3
1241,2020-01-23T05:30:02.000000000Z,28,2020-01-23T05:20:02.000000000Z,27,2020-02-23T01:00:02.000000000Z,4
1242,2020-01-23T05:35:02.000000000Z,30,2020-01-23T05:25:02.000000000Z,28,2020-02-23T01:05:02.000000000Z,4
1243,2020-01-23T05:40:02.000000000Z,31,2020-01-23T05:30:02.000000000Z,28,2020-02-23T01:10:02.000000000Z,5
1244,2020-01-23T05:45:02.000000000Z,31,2020-01-23T05:35:02.000000000Z,30,2020-02-23T01:15:02.000000000Z,5
1245,2020-01-23T05:50:02.000000000Z,31,2020-01-23T05:40:02.000000000Z,31,2020-02-23T01:20:02.000000000Z,6
1246,2020-01-23T05:55:02.000000000Z,31,2020-01-23T05:45:02.000000000Z,31,2020-02-23T01:25:02.000000000Z,7
1247,2020-01-23T06:00:02.000000000Z,31,2020-01-23T05:50:02.000000000Z,31,2020-02-23T01:30:02.000000000Z,10
1248,2020-01-23T06:05:02.000000000Z,31,2020-01-23T05:55:02.000000000Z,31,2020-02-23T01:35:02.000000000Z,7
1249,2020-01-23T06:10:02.000000000Z,31,2020-01-23T06:00:02.000000000Z,31,2020-02-23T01:40:03.000000000Z,7
1250,2020-01-23T06:15:02.000000000Z,31,2020-01-23T06:05:02.000000000Z,31,2020-02-23T01:45:02.000000000Z,7
1251,2020-01-23T06:20:02.000000000Z,31,2020-01-23T06:10:02.000000000Z,31,2020-02-23T01:50:02.000000000Z,8
1252,2020-01-23T06:25:02.000000000Z,31,2020-01-23T06:15:02.000000000Z,31,2020-02-23T01:55:02.000000000Z,9
1253,2020-01-23T06:30:02.000000000Z,31,2020-01-23T06:20:02.000000000Z,31,2020-02-23T02:00:02.000000000Z,9
1254,2020-01-23T06:35:02.000000000Z,31,2020-01-23T06:25:02.000000000Z,31,2020-02-23T02:05:02.000000000Z,9
1255,2020-01-23T06:40:02.000000000Z,33,2020-01-23T06:30:02.000000000Z,31,2020-02-23T02:10:02.000000000Z,10
1256,2020-01-23T06:45:02.000000000Z,33,2020-01-23T06:35:02.000000000Z,31,2020-02-23T02:15:02.000000000Z,10
1257,2020-01-23T06:50:02.000000000Z,33,2020-01-23T06:40:02.000000000Z,33,2020-02-23T02:20:02.000000000Z,10
1258,2020-01-23T06:55:02.000000000Z,33,2020-01-23T06:45:02.000000000Z,33,2020-02-23T02:25:02.000000000Z,10
1259,2020-01-23T07:00:02.000000000Z,32,2020-01-23T06:50:02.000000000Z,33,2020-02-23T02:30:02.000000000Z,10
1260,2020-01-23T07:05:02.000000000Z,32,2020-01-23T06:55:02.000000000Z,33,2020-02-23T02:35:01.000000000Z,9
1261,2020-01-23T07:10:02.000000000Z,32,2020-01-23T07:00:02.000000000Z,32,2020-02-23T02:40:02.000000000Z,8
1262,2020-01-23T07:15:02.000000000Z,32,2020-01-23T07:05:02.000000000Z,32,2020-02-23T02:45:02.000000000Z,8
1263,2020-01-23T07:20:02.000000000Z,34,2020-01-23T07:10:02.000000000Z,32,2020-02-23T02:50:02.000000000Z,8
1264,2020-01-23T07:25:02.000000000Z,33,2020-01-23T07:15:02.000000000Z,32,2020-02-23T02:55:02.000000000Z,8
1265,2020-01-23T07:30:02.000000000Z,33,2020-01-23T07:20:02.000000000Z,34,2020-02-23T03:00:03.000000000Z,8
1266,2020-01-23T07:35:02.000000000Z,32,2020-01-23T07:25:02.000000000Z,33,2020-02-23T03:05:02.000000000Z,7
1267,2020-01-23T07:40:02.000000000Z,32,2020-01-23T07:30:02.000000000Z,33,2020-02-23T03:10:02.000000000Z,7
1268,2020-01-23T07:45:02.000000000Z,31,2020-01-23T07:35:02.000000000Z,32,2020-02-23T03:15:02.000000000Z,4
1269,2020-01-23T07:50:02.000000000Z,30,2020-01-23T07:40:02.000000000Z,32,2020-02-23T03:20:03.000000000Z,3
1270,2020-01-23T07:55:02.000000000Z,29,2020-01-23T07:45:02.000000000Z,31,2020-02-23T03:25:02.000000000Z,3
1271,2020-01-23T08:00:02.000000000Z,28,2020-01-23T07:50:02.000000000Z,30,2020-02-23T03:30:02.000000000Z,4
1272,2020-01-23T08:05:02.000000000Z,28,2020-01-23T07:55:02.000000000Z,29,2020-02-23T03:35:27.000000000Z,4
1273,2020-01-23T08:10:02.000000000Z,27,2020-01-23T08:00:02.000000000Z,28,2020-02-23T03:40:02.000000000Z,4
1274,2020-01-23T08:15:02.000000000Z,29,2020-01-23T08:05:02.000000000Z,28,2020-02-23T03:45:02.000000000Z,2
1275,2020-01-23T08:20:02.000000000Z,29,2020-01-23T08:10:02.000000000Z,27,2020-02-23T03:50:02.000000000Z,2
1276,2020-01-23T08:25:02.000000000Z,29,2020-01-23T08:15:02.000000000Z,29,2020-02-23T03:55:02.000000000Z,2
1277,2020-01-23T08:30:02.000000000Z,29,2020-01-23T08:20:02.000000000Z,29,2020-02-23T04:00:02.000000000Z,2
1278,2020-01-23T08:35:02.000000000Z,28,2020-01-23T08:25:02.000000000Z,29,2020-02-23T04:05:02.000000000Z,0
1279,2020-01-23T08:40:02.000000000Z,28,2020-01-23T08:30:02.000000000Z,29,2020-02-23T04:10:02.000000000Z,1
1280,2020-01-23T08:45:02.000000000Z,26,2020-01-23T08:35:02.000000000Z,28,2020-02-23T04:15:02.000000000Z,2
1281,2020-01-23T08:50:02.000000000Z,25,2020-01-23T08:40:02.000000000Z,28,2020-02-23T04:20:02.000000000Z,2
1282,2020-01-23T08:55:02.000000000Z,23,2020-01-23T08:45:02.000000000Z,26,2020-02-23T04:25:02.000000000Z,1
1283,2020-01-23T09:00:02.000000000Z,21,2020-01-23T08:50:02.000000000Z,25,2020-02-23T04:30:02.000000000Z,0
1284,2020-01-23T09:05:03.000000000Z,21,2020-01-23T08:55:02.000000000Z,23,2020-02-23T04:35:02.000000000Z,1
1285,2020-01-23T09:10:03.000000000Z,22,2020-01-23T09:00:02.000000000Z,21,2020-02-23T04:40:02.000000000Z,2
1286,2020-01-23T09:15:02.000000000Z,20,2020-01-23T09:05:03.000000000Z,21,2020-02-23T04:45:02.000000000Z,3
1287,2020-01-23T09:20:02.000000000Z,24,2020-01-23T09:10:03.000000000Z,22,2020-02-23T04:50:02.000000000Z,3
1288,2020-01-23T09:25:02.000000000Z,24,2020-01-23T09:15:02.000000000Z,20,2020-02-23T04:55:02.000000000Z,2
1289,2020-01-23T09:30:02.000000000Z,27,2020-01-23T09:20:02.000000000Z,24,2020-02-23T05:00:02.000000000Z,2
1290,2020-01-23T09:35:02.000000000Z,26,2020-01-23T09:25:02.000000000Z,24,2020-02-23T05:05:02.000000000Z,2
